NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Engenharia Mecânica (13430),UFPB,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.38,100,30
Ciência Da Computação (Licenciatura) (1203266),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.375,24,18
Ciência Da Computação (Licenciatura) (1203266),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.375,24,19
Pedagogia (Licenciatura) (109626),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.3731343283582085,67,5
Engenharia Mecânica (13430),UFPB,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.372549019607844,102,29
Letras-Português (Licenciatura) (107548),UFPB,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.372262773722627,137,18
Matemática (Licenciatura) (99045),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.37037037037037,27,6
Engenharia Química (113604),UFPB,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.366666666666666,60,24
Ciência Da Computação (Bacharelado) (13401),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.363636363636363,22,13
Ciência Da Computação (Licenciatura) (98984),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.363636363636363,22,20
Engenharia Elétrica (113609),UFPB,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.363636363636363,55,24
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.361111111111112,36,25
Engenharia Elétrica (113609),UFPB,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.357142857142857,56,31
Letras - Inglês (107549),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.351851851851852,54,11
Ciência Da Computação (Licenciatura) (98984),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.3500000000000005,20,18
Ciência Da Computação (Licenciatura) (98984),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.3478260869565215,23,7
Engenharia Civil (13429),UFPB,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.346938775510204,98,31
Engenharia Mecânica (13430),UFPB,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.346153846153847,104,30
Engenharia de Alimentos (13428),UFPB,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.346153846153846,26,28
Pedagogia (Licenciatura) (109950),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.345794392523364,107,9
Engenharia de Produção (122934),UFPB,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.344827586206897,29,25
Química (Licenciatura) (13404),UFPB,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.3428571428571425,35,26
Letras - Inglês (107549),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.340425531914893,47,7
Engenharia Ambiental (113615),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.34,50,24
Engenharia Elétrica (113609),UFPB,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.339285714285714,56,24
Arquitetura e Urbanismo (13427),UFPB,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.336633663366337,101,27
Engenharia Mecânica (13430),UFPB,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.336538461538462,104,31
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.333333333333333,42,19
Educação Física (Licenciatura) (13423),UFPB,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.333333333333333,30,25
Engenharia de Produção (122934),UFPB,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.333333333333333,30,26
Engenharia Elétrica (113609),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.333333333333333,54,19
Engenharia Química (113604),UFPB,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.333333333333333,60,29
Matemática (Licenciatura) (13402),UFPB,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.333333333333333,33,26
Geografia (Bacharelado) (313406),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.326923076923077,52,8
Educação Física (Licenciatura) (13423),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.32258064516129,31,7
Pedagogia (Licenciatura) (109626),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.32258064516129,62,5
Pedagogia (Licenciatura) (109950),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.321100917431193,109,16
Engenharia Ambiental (113615),UFPB,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.32,50,26
Engenharia Ambiental (113615),UFPB,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.32,50,28
Química (Licenciatura) (13404),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.314285714285714,35,20
Letras-Português (Licenciatura) (109954),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.311475409836065,61,8
Geografia (Bacharelado) (313406),UFPB,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.311111111111111,45,27
Engenharia de Produção (19563),UFPB,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.3076923076923075,26,27
Pedagogia (Licenciatura) (109950),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.3076923076923075,78,9
Pedagogia (Licenciatura) (107356),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.306451612903226,62,10
Engenharia Civil (13429),UFPB,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.3061224489795915,98,32
Música (Licenciatura) (97039),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.305555555555555,36,10
Ciência Da Computação (Licenciatura) (1203266),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.304347826086957,23,23
Ciência Da Computação (Licenciatura) (98984),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.304347826086957,23,12
Engenharia Elétrica (113609),UFPB,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.303571428571429,56,32
Educação Física (Licenciatura) (13423),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.303030303030303,33,13
Matemática (Licenciatura) (13402),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.303030303030303,33,14
Pedagogia (Licenciatura) (109950),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.301204819277109,83,8
Geografia (Bacharelado) (313406),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.3,50,11
Matemática (Licenciatura) (99045),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.3,30,15
Engenharia Elétrica (113609),UFPB,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.298245614035087,57,32
Arquitetura e Urbanismo (13427),UFPB,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.298076923076923,104,30
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.297297297297297,37,20
Letras - Inglês (107549),UFPB,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.296296296296296,54,26
Letras - Inglês (107549),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.296296296296296,54,17
Engenharia Química (113604),UFPB,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.294117647058823,51,30
Letras - Inglês (107549),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.294117647058823,51,8
Engenharia Elétrica (113609),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.290909090909091,55,25
Pedagogia (Licenciatura) (109950),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.2875000000000005,80,9
Engenharia Química (113604),UFPB,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.283333333333333,60,33
Pedagogia (Licenciatura) (109950),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.274336283185841,113,21
Geografia (Bacharelado) (313406),UFPB,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.2727272727272725,22,31
Engenharia Química (113604),UFPB,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.271186440677966,59,30
Engenharia de Produção (19563),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.269230769230769,26,22
